what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700359681
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467700359744
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467700359775
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700373191
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700478776
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1467700486248
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700489275
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700495359
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467700495702
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467700495733
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700498666
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700508713
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467700511521
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700512645
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700515016
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700518042
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700840053
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700840662
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700841723
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700843579
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700844250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700844593
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467700849039
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1467700852315
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1467700855092
