what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1467688505291
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1467688505494
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1467688513777
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467688521499
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1467688522997
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1467688523777
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467688525743
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467688529081
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467688538519
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467688541171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688543027
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688553526
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467688560142
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688561826
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688576428
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1467688587504
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688593651
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688608892
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.export",1467688608907
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.export",1467688608907
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688609843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688611138
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688611809
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688612807
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467688613244
