what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467676462530
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676502872
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467676504260
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467676507443
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676509659
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676512389
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467676513528
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467676533440
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676536233
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467676537450
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467676541740
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676547950
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467676549010
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467676560679
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467676562880
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467676566374
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676603143
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676607465
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676614594
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676618962
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1467676622394
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1467676624344
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1467676626575
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1467676627433
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1467676627885
