what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472693403044
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472693404027
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472693414557
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1472693421936
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472693429704
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472693429704
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.close",1472693429736
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472693432357
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472693607957
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472693608956
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472693609642
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472693612841
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472694525785
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472694528281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472694536315
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472694538530
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472694538530
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.close",1472694538530
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472694540512
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472694540512
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.close",1472694540512
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472694547049
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472694547049
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.close",1472694547064
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1472694558405
