what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1472692106708
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692107145
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692219583
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1472692226385
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1472692227462
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1472692227883
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692241393
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692243016
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1472692244187
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472692246012
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1472692247026
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1472692247478
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1472692247525
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1472692247525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692254233
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692277073
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.export",1472692277104
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.export",1472692277104
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692279506
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692326794
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692327277
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1472692328104
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1472692329836
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1472692333939
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1472692335265
