what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1467684918622
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467684919246
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1467684927077
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467684927436
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1467684928746
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467684928918
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1467684932163
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1467684932537
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1467684932568
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467684933801
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1467684933801
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.close",1467684933801
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467684939027
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467684941336
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1467684941351
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467684944159
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467684998228
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467684998712
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467685184646
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467685185223
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467685193662
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467685194723
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1467685218747
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467685219839
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1467685221477
